track_id,parent_id,start_frame,end_frame,morphology_class,area,length,width,centroid_x,centroid_y
449,0,0,3,Divided,522.67,39.49,17.26,807.47,898.96
450,0,0,6,,799.0,61.92,17.23,982.45,861.85
451,0,0,7,,888.4,72.71,18.44,1075.2,937.18
452,0,0,36,Divided,508.38,45.02,15.42,232.85,886.12
453,0,0,4,Divided,702.0,51.86,17.75,885.04,881.98
454,0,0,2,,1188.0,63.92,29.55,967.21,888.29
455,0,0,18,,898.61,62.26,19.14,540.43,826.19
456,0,0,1,Divided,543.5,41.04,17.2,758.88,886.72
457,0,0,27,Divided,1422.78,101.67,23.42,632.48,881.78
458,0,0,7,,896.83,74.84,15.55,1081.57,895.64
459,0,0,1,Divided,483.0,44.44,14.06,1062.3,894.78
460,0,0,5,Divided,420.6,35.61,15.39,740.02,930.52
461,0,0,1,,1065.0,71.23,26.79,611.49,911.14
462,0,0,11,,795.57,62.32,16.57,1176.45,875.57
463,0,0,5,Divided,589.17,42.5,17.93,433.49,876.96
464,0,0,2,Divided,536.0,41.27,16.76,797.05,896.47
465,0,0,6,Divided,1575.0,78.49,31.61,582.25,912.5
466,0,0,36,Divided,565.26,41.6,18.09,271.56,937.7
467,0,0,9,Divided,865.67,55.66,22.11,833.16,923.26
468,0,0,6,,778.83,62.34,18.04,887.86,862.78
469,0,0,36,,833.84,59.54,20.3,557.83,843.07
470,0,0,7,Divided,710.8,58.38,17.82,1056.47,940.27
471,0,0,36,,980.94,51.42,26.87,203.99,922.14
472,0,0,1,Divided,527.5,46.5,16.14,796.65,912.77
473,0,0,7,Divided,382.0,33.12,15.2,860.9,940.97
474,0,0,31,Divided,536.72,35.04,21.55,92.3,938.62
475,0,0,0,,1146.0,105.68,14.58,559.06,917.81
476,0,0,5,Divided,623.67,46.79,17.71,446.8,930.78
477,0,0,14,,294.53,28.65,13.56,113.25,926.5
478,0,0,0,,468.0,49.69,12.79,924.68,920.53
479,0,0,36,,898.31,43.27,27.05,27.07,941.09
480,0,0,0,,421.0,47.0,11.65,277.74,928.22
481,0,0,36,Divided,699.22,50.29,18.57,406.8,913.65
482,0,0,23,,928.92,74.4,18.32,1069.33,939.2
483,0,0,36,Divided,609.96,48.64,16.42,818.25,981.21
484,0,0,25,Divided,481.15,36.83,17.32,64.7,934.96
485,0,0,11,,1706.11,138.16,21.16,197.76,942.98
486,0,0,18,Divided,494.07,43.92,15.44,1051.3,965.9
487,0,0,9,,922.57,72.25,16.82,589.51,933.96
488,0,0,1,,318.0,27.84,14.84,836.94,921.28
489,0,0,0,,781.0,64.54,16.05,1154.25,948.81
490,0,0,6,,925.5,68.13,17.89,422.21,928.83
491,0,0,5,,991.0,69.73,19.08,916.67,916.14
492,0,0,5,Divided,505.0,35.99,20.68,142.03,941.79
493,0,0,1,Divided,455.5,46.81,13.14,1081.33,938.36
494,0,0,7,,1198.0,53.83,29.31,1231.29,945.26
495,0,0,5,,973.4,75.8,17.64,465.38,943.04
496,0,0,5,,1079.33,83.69,17.55,900.74,951.9
497,0,0,20,,1038.26,68.99,19.98,661.78,945.25
498,0,0,7,Elongated,3099.8,227.73,28.53,610.76,970.24
499,0,0,18,,2451.21,191.17,20.37,794.79,930.33
500,0,0,2,,1125.0,83.98,19.28,979.69,950.8
501,0,0,10,Divided,332.0,32.27,14.11,107.92,967.23
502,0,0,36,Divided,699.81,44.37,22.91,217.16,990.87
503,0,0,19,,830.58,67.89,16.23,346.02,939.06
504,0,0,32,,888.36,65.66,17.87,822.04,911.95
505,0,0,36,,2301.21,95.08,34.42,1230.48,974.02
506,0,0,5,Divided,557.75,43.42,16.73,677.02,968.32
507,0,0,36,Divided,611.17,42.86,19.15,602.85,882.08
508,0,0,3,Divided,592.25,43.82,17.52,511.25,961.83
509,0,0,6,,1643.71,120.12,19.12,853.64,984.62
510,0,0,0,Divided,599.0,42.13,18.44,319.94,980.98
511,0,0,33,,836.46,59.34,20.08,994.33,953.76
512,0,0,3,,230.5,23.35,12.86,1108.42,963.09
513,0,0,14,,979.3,71.09,19.27,1031.78,885.3
514,0,0,36,,1114.41,56.68,27.87,185.36,1001.41
515,0,0,24,Divided,576.76,43.69,17.36,657.37,936.91
516,0,0,4,,639.4,56.5,15.31,557.2,981.91
517,0,0,3,Divided,680.5,48.68,18.19,902.7,981.04
518,0,0,14,Divided,517.0,39.79,18.51,96.52,1009.43
519,0,0,2,,880.0,70.27,17.33,344.13,992.18
520,0,0,6,Elongated,2069.17,149.07,21.73,626.99,980.54
521,0,0,25,Divided,331.13,27.75,15.59,227.36,1004.98
522,0,0,36,Divided,619.24,40.13,19.99,331.69,965.7
523,0,0,21,Divided,345.87,31.65,14.99,1151.93,1009.48
524,0,0,10,Divided,481.33,41.9,15.4,1121.56,982.84
525,0,0,2,,809.33,70.27,15.2,446.96,1002.94
526,0,0,10,,1691.38,120.29,21.15,758.81,995.62
527,0,0,35,,664.85,46.22,19.71,229.27,1009.65
528,0,0,7,Divided,650.67,37.98,20.85,1242.38,1003.74
529,0,0,3,Divided,547.0,43.93,16.48,1051.9,1004.53
530,0,0,35,Divided,429.56,32.78,16.4,1165.35,1011.37
531,0,0,5,,681.8,47.78,18.29,605.83,1007.02
532,0,0,36,Divided,647.43,45.29,18.56,289.55,991.44
533,0,0,3,,989.5,60.19,29.21,58.21,1017.97
534,0,0,36,Divided,674.26,53.95,16.57,454.82,924.82
535,0,0,11,Divided,765.62,67.16,15.81,404.14,993.39
536,0,0,8,,967.62,73.63,19.42,480.6,994.42
537,0,0,7,Divided,772.0,56.18,17.37,771.92,1001.95
538,0,0,6,Divided,484.6,31.15,21.41,25.55,1022.06
539,0,0,36,Divided,708.17,53.59,18.75,679.64,957.27
540,0,0,1,Divided,492.0,38.58,16.45,857.07,1012.79
541,0,0,20,Divided,666.13,49.44,18.61,613.18,977.91
542,0,0,35,,938.49,73.68,18.65,309.13,1013.38
543,0,0,7,Divided,983.43,74.96,19.03,977.56,967.11
544,0,0,7,,690.17,58.26,15.26,461.31,987.36
545,0,0,36,,830.03,60.19,18.21,171.8,1027.17
546,0,0,6,,591.33,41.27,18.5,647.14,1008.79
547,0,0,2,Divided,522.0,39.71,17.12,805.97,1025.16
548,0,0,13,,776.5,64.51,16.07,323.75,1010.92
549,0,0,6,Divided,475.33,38.02,15.84,717.94,1027.3
550,0,0,18,Divided,507.56,39.59,16.89,657.49,999.17
551,0,0,28,,753.71,59.38,17.44,820.63,1014.68
552,0,0,20,Divided,628.81,47.03,17.21,848.99,1007.57
553,0,1,4,,4460.75,300.12,55.04,1370.37,396.26
554,0,1,6,,616.33,55.29,14.92,594.83,51.91
555,0,1,22,,1727.24,127.65,17.97,881.07,46.81
556,0,1,31,Elongated,6598.37,423.32,57.6,678.01,108.92
557,0,1,4,Divided,450.33,41.82,13.95,1042.27,93.61
558,0,1,1,Elongated,4057.0,231.13,36.82,457.69,172.5
559,0,1,20,Elongated,3411.5,276.89,17.66,843.87,168.28
560,0,1,3,Divided,1130.0,94.68,16.31,938.42,166.77
561,0,1,1,Divided,331.0,29.66,14.25,1153.02,152.46
562,0,1,36,Divided,775.25,52.97,19.72,50.54,218.68
563,0,1,14,,1569.54,119.45,25.14,188.02,194.92
564,0,1,6,Elongated,2652.67,207.7,20.07,1092.05,165.11
565,0,1,1,Elongated,3064.0,201.65,25.36,578.48,215.7
566,0,1,2,,992.0,115.58,26.04,1377.4,209.56
567,0,1,1,,3723.0,207.59,43.75,186.75,239.91
568,0,1,2,,3944.0,273.04,49.56,519.53,332.21
569,111,1,7,,1111.4,92.4,16.62,1044.84,272.59
570,114,1,14,,1181.11,74.41,21.46,1009.79,267.85
571,0,1,1,,280.0,22.07,16.37,1006.51,290.12
572,114,1,5,,735.0,53.99,16.95,918.86,295.69
573,0,1,1,,1396.0,108.85,16.87,1034.41,320.24
574,0,1,8,Divided,445.33,44.46,13.54,1153.44,326.34
575,0,1,6,,1290.0,94.61,18.27,776.44,370.64
576,0,1,17,,1046.44,93.25,15.52,1007.95,402.48
577,0,1,4,,712.67,53.86,20.25,565.03,359.92
578,0,1,7,Divided,305.75,24.81,15.99,1342.9,346.82
579,0,1,5,,528.25,41.11,16.34,1212.62,372.81
580,0,1,20,,867.06,71.82,16.17,723.34,348.79
581,0,1,2,Divided,317.0,36.08,11.77,77.85,388.6
582,0,1,2,Elongated,5310.0,516.54,23.74,938.67,418.49
583,0,1,1,Divided,563.0,50.21,14.91,1221.71,391.56
584,0,1,6,,262.5,21.84,15.75,1326.31,373.73
585,0,1,2,Divided,410.5,37.72,14.83,710.72,423.81
586,0,1,2,Divided,656.5,59.61,14.26,1097.74,450.28
587,0,1,25,Elongated,3914.05,317.76,49.36,285.26,538.6
588,0,1,1,Elongated,5983.0,449.47,41.14,350.97,524.46
589,0,1,11,Divided,696.55,53.08,16.99,474.26,441.47
590,0,1,7,Divided,434.67,38.11,15.58,1211.13,486.12
591,0,1,6,Divided,558.0,39.91,19.07,122.67,529.54
592,287,1,23,,976.81,71.09,19.48,1025.01,576.3
593,0,1,17,Divided,738.15,54.73,19.73,1114.58,513.8
594,0,1,21,Divided,510.83,44.81,14.96,753.61,545.4
595,0,1,1,,3340.0,200.27,64.74,747.07,626.14
596,0,1,2,Elongated,3486.0,193.85,31.29,839.81,671.57
597,0,1,18,,887.06,57.42,21.86,787.63,639.78
598,0,1,24,Elongated,4925.68,351.94,20.63,350.44,733.67
599,0,1,2,Divided,547.5,40.35,17.39,1234.65,702.5
600,0,1,3,,445.0,32.73,17.65,682.03,692.16
601,0,1,1,,1364.0,131.19,15.25,598.8,718.72
602,0,1,2,,2339.5,134.68,24.5,1022.64,722.17
603,0,1,7,,5044.4,351.14,69.72,903.18,734.45
604,0,1,34,,664.25,53.13,16.15,1170.63,702.65
605,0,1,33,,1529.39,121.61,19.8,835.4,752.21
606,0,1,1,Divided,622.0,52.83,15.19,1225.47,750.68
607,0,1,10,,1231.0,92.96,16.57,1136.2,766.43
608,0,1,15,,728.86,55.27,16.31,1003.73,745.74
609,0,1,10,Divided,835.43,66.71,17.51,862.19,803.97
610,0,1,36,,1279.8,98.69,17.66,1084.1,874.79
611,0,1,1,,1168.0,56.83,28.13,1227.38,809.7
612,0,1,1,Divided,329.0,33.45,12.94,1158.91,838.24
613,0,1,18,,1419.33,110.15,17.56,176.48,863.5
614,0,1,13,Divided,616.89,59.11,15.23,1080.21,863.63
615,0,1,3,,568.0,46.17,15.31,1232.0,848.48
617,0,1,2,,405.0,35.62,14.03,1044.9,863.31
618,0,1,2,,1295.0,69.67,30.74,530.59,860.88
619,0,1,1,,395.0,64.52,11.58,900.7,861.21
620,0,1,4,Divided,541.0,40.0,17.42,1188.55,862.27
621,0,1,6,Divided,454.2,36.8,16.07,872.37,890.76
622,0,1,25,,2489.84,177.39,20.87,851.73,880.09
623,0,1,17,Divided,972.0,79.22,16.62,1058.62,884.02
624,0,1,7,Divided,1790.4,140.65,25.87,824.25,863.53
625,0,1,1,Divided,396.0,42.65,12.18,999.69,894.49
626,0,1,12,Divided,594.56,43.31,18.44,515.24,926.16
627,0,1,1,,929.0,72.6,17.53,703.31,918.86
628,478,1,2,Divided,799.0,68.09,14.09,898.37,925.41
629,0,1,25,Divided,1478.84,100.1,24.47,548.8,969.48
630,0,1,35,,823.24,58.49,19.06,887.64,915.54
631,0,1,34,,676.22,51.45,17.7,724.79,892.82
632,0,1,26,,1037.04,75.47,19.64,821.98,818.88
633,0,1,3,Divided,484.0,43.1,14.84,1094.74,963.51
634,0,1,36,,1123.14,85.02,19.55,1134.58,922.75
635,0,1,25,,1209.93,129.51,12.26,1334.89,962.54
636,0,1,5,Divided,664.4,54.54,16.58,647.93,990.3
637,0,1,33,,770.93,57.59,17.54,949.08,933.9
638,0,1,9,Divided,791.5,63.3,16.25,675.48,988.66
639,0,1,2,Divided,369.0,30.46,15.6,515.87,1023.35
640,0,1,26,,920.14,65.27,20.69,958.76,1012.96
641,0,1,20,Divided,492.58,37.82,16.79,348.96,976.49
643,0,2,36,Divided,660.58,40.55,23.49,28.45,127.53
645,0,2,2,,1144.0,86.36,19.08,334.02,93.18
646,0,2,2,,2223.0,167.13,19.34,793.78,95.77
647,0,2,2,,808.0,68.87,16.01,686.95,102.16
648,0,2,2,,661.0,57.56,14.93,989.96,102.44
649,0,2,2,Elongated,3746.0,288.67,21.52,1063.66,134.48
650,0,2,28,Divided,753.16,45.3,23.38,96.0,165.79
651,0,2,6,,341.33,24.14,18.09,1317.63,147.42
652,0,2,15,Elongated,3754.25,277.82,17.88,1041.17,205.49
653,0,2,10,Divided,461.33,33.31,17.98,1003.88,163.27
654,0,2,3,,1368.5,84.69,22.64,617.25,189.96
657,0,2,36,,3646.87,230.3,36.68,450.2,226.63
658,0,2,23,Divided,506.06,41.97,15.97,1145.26,244.37
659,0,2,10,,1066.33,86.55,16.44,575.88,233.23
660,111,2,8,,915.5,76.65,16.02,1002.52,270.5
661,0,2,27,Divided,678.32,44.59,21.52,1360.99,279.92
662,0,2,8,,577.0,54.6,15.02,712.76,256.98
664,0,2,11,,4568.57,197.14,57.97,206.82,271.12
665,0,2,5,,715.0,46.33,21.39,1152.01,255.55
666,0,2,24,,1581.05,108.41,22.6,834.4,273.49
667,0,2,22,,1699.94,126.54,18.79,867.04,275.23
668,0,2,7,,749.0,62.77,16.35,1085.94,286.57
669,0,2,11,,1638.0,111.0,31.48,147.39,347.12
670,0,2,2,Divided,309.0,38.18,14.5,1179.74,299.78
671,0,2,2,,498.0,66.55,9.9,701.14,297.95
672,0,2,34,,837.23,74.18,15.18,980.13,250.39
673,0,2,10,Divided,533.38,52.56,13.97,1032.1,335.73
674,0,2,15,Elongated,3361.56,197.92,25.44,698.78,337.84
675,0,2,2,Divided,485.0,25.36,24.72,896.73,351.93
676,0,2,2,,1409.0,106.4,17.84,1066.44,349.41
677,0,2,2,,832.0,61.06,19.2,1177.44,352.58
678,0,2,9,,2222.17,130.42,23.24,855.17,340.28
679,0,2,31,Divided,423.48,34.43,15.49,523.41,325.86
680,0,2,6,,1631.0,113.03,19.32,693.39,413.79
681,0,2,2,Elongated,4176.0,367.74,17.28,899.79,399.96
682,0,2,35,Divided,1019.75,85.45,18.01,777.83,358.89
684,583,2,3,,1068.5,76.49,18.89,1200.01,390.73
685,0,2,2,,1686.0,140.1,16.93,602.49,396.95
686,0,2,3,Divided,913.0,88.91,14.41,480.41,386.76
687,0,2,30,Divided,1130.71,87.71,18.58,1327.52,436.94
688,0,2,4,Divided,502.0,42.24,15.64,752.76,409.06
689,583,2,12,,657.14,55.82,15.76,1198.28,432.84
690,0,2,24,Divided,635.44,52.09,16.93,1161.38,435.25
691,0,2,4,,1561.33,119.75,17.69,696.22,449.08
692,0,2,36,Divided,664.86,58.5,15.09,1166.94,612.87
693,0,2,4,,1296.0,116.61,16.1,952.17,448.53
694,0,2,3,,239.5,25.81,12.59,1156.99,454.29
695,0,2,11,Elongated,3857.6,301.46,17.91,494.06,481.13
696,0,2,2,Elongated,4206.0,294.34,42.7,272.75,511.93
697,0,2,6,Divided,791.75,73.19,16.11,1053.57,470.08
698,0,2,2,,1188.0,85.52,29.35,969.01,481.83
700,0,2,2,,228.0,22.52,13.37,639.62,473.04
701,0,2,4,Divided,314.67,24.65,16.29,1088.18,482.68
702,0,2,10,,1910.11,135.53,20.31,297.34,545.7
703,0,2,2,,276.0,20.61,17.28,533.92,547.37
704,0,2,2,,363.0,44.06,12.48,1094.71,554.64
706,287,2,17,Divided,647.36,48.86,20.3,1102.82,578.56
707,0,2,36,Divided,695.58,51.6,20.56,951.27,600.5
708,0,2,11,Divided,619.83,43.19,21.49,908.74,638.68
709,317,2,11,Divided,1388.11,113.54,21.93,616.77,648.95
710,317,2,33,,1137.1,67.59,21.93,768.48,571.17
711,0,2,2,Divided,660.0,55.07,15.96,657.12,662.88
712,0,2,36,,444.62,40.5,15.23,90.28,774.02
713,0,2,16,,1598.09,118.51,28.39,831.12,725.76
714,0,2,9,Divided,478.5,37.3,16.55,118.65,725.82
715,0,2,30,Divided,431.13,38.7,14.74,649.53,724.1
716,0,2,2,Divided,642.0,47.57,18.01,528.4,745.42
717,0,2,4,,1124.33,94.7,15.77,601.44,766.85
718,0,2,32,Divided,831.71,68.55,17.37,709.22,729.44
719,0,2,10,,1120.17,96.99,16.64,1039.56,807.51
720,0,2,18,,1429.69,111.24,17.73,843.58,761.89
721,0,2,8,,681.67,44.28,19.66,781.57,808.99
722,0,2,3,,723.5,52.04,18.09,576.82,836.71
723,612,2,4,,572.5,56.26,13.69,1123.1,845.87
724,0,2,3,Divided,461.0,42.15,14.38,1137.09,872.49
725,456,2,7,,747.25,57.58,17.9,738.17,819.04
726,478,2,8,Divided,927.5,68.27,18.34,932.27,889.63
727,0,2,5,,654.0,57.06,16.35,883.27,881.25
728,0,2,2,Divided,290.0,32.02,11.75,1194.77,896.57
729,0,2,3,Divided,604.5,51.8,15.49,1099.11,915.31
730,0,2,36,Divided,673.07,46.99,18.7,598.79,779.45
731,488,2,4,,707.33,54.35,16.68,861.11,907.83
733,0,2,23,Divided,709.0,55.57,17.85,630.43,892.55
734,0,2,2,,2397.0,159.8,38.24,183.91,940.59
735,0,2,7,,817.75,70.06,16.04,987.96,976.12
736,0,2,19,,1560.15,108.88,18.96,882.96,944.06
737,0,2,15,,821.73,54.84,22.54,1091.71,930.83
739,0,2,2,,216.0,23.6,12.92,1359.76,1011.98
740,0,2,33,,717.3,55.04,18.4,975.75,1006.62
741,0,2,25,Divided,499.79,45.73,15.05,419.35,973.02
742,0,2,4,,218.5,27.67,10.41,1363.64,1029.66
743,0,3,13,,1268.7,76.68,36.53,1362.75,45.3
744,0,3,4,Elongated,9400.0,698.6,22.52,898.92,18.03
745,0,3,3,Divided,594.0,45.0,18.89,1341.76,26.8
746,0,3,36,Divided,757.21,50.58,23.02,554.04,82.12
747,15,3,36,,876.67,41.67,27.03,189.23,74.23
748,15,3,36,,890.71,53.27,23.48,138.94,68.42
750,0,3,5,Elongated,9771.5,686.98,37.15,839.55,136.04
751,0,3,4,,304.5,23.75,17.18,1238.37,133.79
753,0,3,36,Divided,584.21,41.39,18.44,683.91,133.58
756,0,3,13,,289.11,30.29,13.9,1229.31,252.69
759,0,3,3,Divided,417.0,31.48,17.52,1204.46,263.56
760,0,3,24,,1460.5,101.88,19.49,727.33,269.29
762,0,3,16,,1298.22,76.16,21.75,138.76,369.08
763,0,3,6,Elongated,5734.5,383.59,54.46,345.12,356.61
764,0,3,4,Divided,1259.0,90.36,18.28,885.75,317.22
765,0,3,3,,457.0,55.56,10.65,1038.46,309.61
768,0,3,11,,835.12,62.39,18.3,202.71,344.73
769,0,3,3,Divided,297.0,33.2,11.4,1044.8,327.63
770,0,3,36,,1545.03,113.51,20.27,694.83,313.56
771,0,3,11,Divided,704.43,46.96,22.12,131.09,399.32
772,0,3,8,Divided,485.83,37.71,16.53,345.46,363.27
773,0,3,4,,631.5,67.69,12.32,1055.28,373.15
774,0,3,7,Elongated,2567.5,201.8,19.1,877.21,406.63
775,0,3,11,,2139.89,170.64,17.43,720.63,380.82
777,0,3,5,,2420.67,243.24,18.11,948.37,401.0
779,0,3,3,,208.0,20.0,13.38,253.21,418.49
782,0,3,3,,2005.0,131.41,35.6,941.13,497.63
783,0,3,26,,1167.44,83.26,18.91,856.64,483.83
784,235,3,15,,1174.25,75.88,20.62,783.11,491.05
786,0,3,20,,848.0,69.93,16.13,344.82,506.69
787,0,3,36,Divided,869.19,69.54,19.62,1031.86,487.36
788,284,3,7,Divided,539.8,48.75,14.78,827.35,554.62
789,0,3,9,Divided,1081.6,68.61,24.37,917.83,516.72
791,0,3,11,Elongated,7173.33,456.08,47.88,401.92,623.14
792,284,3,4,Divided,560.5,52.0,14.98,830.17,608.34
794,0,3,6,Elongated,4484.33,306.63,40.53,436.63,706.75
796,0,3,3,,1270.0,129.03,14.51,204.92,652.81
798,599,3,6,,451.67,40.24,14.76,1232.43,701.05
799,0,3,3,,238.0,19.88,15.3,1324.23,724.08
800,0,3,26,,1020.62,74.93,19.59,1137.09,832.02
802,0,3,15,Elongated,3493.54,350.44,15.97,240.25,788.58
803,0,3,36,,1550.39,120.63,17.93,218.38,751.72
804,0,3,24,,886.25,68.79,16.59,1088.1,786.81
805,0,3,30,,1063.52,87.39,20.87,941.64,796.33
806,0,3,36,Divided,648.0,37.84,22.3,660.16,656.45
807,0,3,6,,969.33,66.02,19.36,469.65,809.4
808,0,3,3,,925.0,75.5,16.18,596.37,782.43
809,0,3,4,,762.0,49.32,19.9,716.42,790.74
810,0,3,7,,583.5,60.42,12.77,1128.36,786.19
811,0,3,7,,2352.67,165.57,24.16,449.28,804.89
812,612,3,20,Divided,1447.08,101.17,20.29,1192.87,826.6
813,0,3,13,,510.29,49.86,13.83,612.74,780.65
814,0,3,10,Elongated,5455.88,377.49,30.06,345.95,908.51
818,0,3,36,Divided,465.06,38.07,15.39,131.13,892.54
819,488,3,5,Divided,441.0,30.1,19.45,851.04,886.1
820,456,3,27,,1003.24,74.62,19.72,784.19,898.01
821,728,3,12,Divided,500.22,40.75,15.89,1128.55,924.25
823,0,3,35,Divided,707.36,50.94,18.34,491.7,874.89
824,0,3,4,,1487.0,122.74,16.95,1009.77,928.52
825,628,3,18,,678.0,50.34,17.65,817.92,967.68
826,0,3,18,Divided,506.14,38.49,18.04,147.8,972.78
829,0,3,4,Divided,522.0,40.61,16.61,719.06,969.23
831,0,3,17,Divided,609.93,45.79,20.99,192.0,971.46
832,0,3,11,Divided,345.25,29.27,15.86,155.49,990.95
833,0,3,5,,984.67,78.78,15.6,741.77,1011.33
834,0,3,3,,2351.0,162.0,25.76,838.39,1011.15
835,525,3,15,,703.92,55.18,16.98,545.17,1003.72
836,0,3,35,Divided,741.59,53.16,19.06,519.56,895.2
837,0,3,4,Divided,598.5,42.12,18.44,664.52,1025.3
840,0,3,3,,213.0,22.39,12.22,118.61,1027.9
842,0,4,6,,626.67,57.77,14.01,612.74,50.75
843,54,4,7,,298.5,25.79,15.38,217.13,149.98
844,54,4,36,,862.39,48.29,28.91,238.68,226.14
845,0,4,20,,1324.0,93.44,19.6,972.08,256.74
846,0,4,5,Elongated,6310.5,454.0,23.23,953.02,228.23
851,0,4,8,Divided,1626.25,92.95,27.67,108.59,224.65
852,0,4,20,,875.21,64.65,18.68,1143.27,334.28
853,0,4,36,Divided,517.41,30.84,22.2,24.0,308.86
854,0,4,11,,2344.17,162.11,20.21,904.91,299.53
856,0,4,4,,1774.0,146.26,20.94,94.28,363.13
857,0,4,33,Divided,1015.12,72.61,18.95,790.08,242.27
858,0,4,14,,1053.0,73.12,22.8,1351.41,365.72
859,0,4,10,,1170.5,87.76,18.02,952.29,335.67
861,0,4,14,Divided,342.89,27.74,16.28,1321.95,342.62
862,0,4,7,,334.5,44.91,10.51,1047.03,380.61
863,0,4,25,,1547.05,100.33,22.36,539.21,358.32
864,0,4,9,,3251.4,222.46,27.46,1354.62,462.49
865,0,4,8,Divided,1015.5,71.01,19.98,796.98,461.96
867,235,4,12,,574.75,50.62,14.18,759.56,467.74
870,0,4,9,,1586.8,93.77,27.05,945.04,554.73
871,0,4,11,Divided,532.38,45.05,15.87,922.82,536.55
872,0,4,16,,806.56,63.94,18.43,626.33,562.39
873,0,4,36,Divided,566.29,43.35,20.47,1064.27,633.09
874,0,4,4,,748.0,53.52,18.57,567.35,631.85
875,0,4,28,Divided,558.21,38.88,19.04,89.16,714.1
876,0,4,7,Divided,443.0,32.25,17.76,939.7,649.1
878,0,4,35,Divided,662.67,45.41,21.2,689.21,639.87
879,331,4,12,Divided,574.22,43.97,17.52,517.95,664.46
880,599,4,11,,592.6,57.93,14.26,1194.03,704.95
882,0,4,4,,322.0,59.91,9.12,1226.59,727.95
886,400,4,12,Divided,916.67,53.19,20.82,1308.02,874.01
887,0,4,33,,1506.95,119.0,21.93,1021.93,770.16
888,0,4,31,,1261.41,83.16,25.2,732.8,802.84
889,400,4,11,,672.29,55.79,16.06,1327.3,750.55
891,0,4,6,Divided,513.67,38.83,17.07,928.71,839.07
898,728,4,34,,977.52,59.73,21.25,1216.29,904.38
901,0,4,18,Divided,595.27,45.12,17.05,417.85,907.75
902,628,4,35,Divided,668.25,51.26,18.18,929.86,1001.57
903,525,4,7,,881.5,61.59,19.87,439.05,963.78
905,0,4,18,,1175.53,82.59,18.92,512.18,956.0
906,0,4,8,,959.25,63.67,20.14,957.73,1013.78
907,0,5,24,,1578.78,126.06,17.11,1172.2,71.62
908,0,5,25,,609.71,52.3,15.75,683.28,45.6
909,0,5,6,Divided,422.0,39.04,20.75,616.62,28.34
911,0,5,8,,557.67,47.68,16.37,1317.06,93.59
917,0,5,15,,415.33,143.39,5.31,1389.73,396.95
918,0,5,6,,663.5,59.98,31.99,733.91,268.35
919,0,5,8,,230.33,20.81,14.29,474.86,273.25
923,211,5,13,Elongated,2811.0,220.59,20.63,936.83,357.31
924,0,5,13,,930.25,101.06,14.31,1171.5,365.13
925,0,5,5,Divided,603.0,50.41,15.6,803.38,398.98
926,0,5,5,,2449.0,169.82,35.31,146.56,464.82
928,211,5,35,Elongated,1722.95,152.25,16.57,1122.48,190.76
929,228,5,9,,1690.33,120.77,19.18,775.07,433.76
931,0,5,9,,249.4,30.5,10.68,93.97,454.9
932,214,5,22,,1402.6,118.25,20.53,93.07,483.84
935,228,5,31,,1025.17,63.41,24.28,882.36,502.41
936,246,5,33,,1869.74,109.14,24.68,891.38,493.56
937,0,5,5,Divided,375.0,28.15,17.45,700.25,521.31
943,0,5,11,,1220.8,93.72,19.85,1025.3,619.54
944,331,5,26,Divided,631.29,56.74,16.06,558.83,591.33
945,0,5,18,Divided,552.21,40.76,17.43,500.84,592.03
946,0,5,36,Divided,1100.6,75.96,22.64,768.86,750.69
948,0,5,13,,595.5,47.95,16.86,756.19,723.27
949,0,5,36,Divided,553.63,42.68,17.45,627.53,651.94
951,0,5,5,,675.0,66.44,14.78,883.05,804.4
957,0,5,35,Divided,674.68,51.02,17.8,548.76,856.52
958,0,5,36,Divided,696.58,49.71,19.32,581.92,909.15
960,0,5,36,Divided,403.9,35.59,14.95,126.5,973.15
962,0,5,7,,218.0,25.48,11.55,148.17,986.41
965,0,5,24,Divided,724.0,57.74,19.16,505.58,953.76
966,0,5,18,,783.0,54.04,19.39,1013.05,973.51
968,0,5,36,,616.1,50.92,16.31,587.58,996.65
970,0,6,7,Elongated,7919.0,543.9,21.49,979.18,18.58
972,0,6,7,,282.5,45.19,8.44,586.69,34.19
973,0,6,11,Elongated,6555.2,548.75,21.85,888.07,148.21
974,0,6,7,,360.0,36.46,13.85,1219.48,253.69
976,0,6,6,,894.0,60.81,19.22,872.29,323.82
978,0,6,21,,4375.44,243.0,62.54,187.46,448.22
979,0,6,14,,1311.43,111.49,16.5,909.81,337.52
980,214,6,36,Divided,562.94,43.39,18.04,103.82,414.86
982,0,6,28,Divided,769.14,52.79,19.08,586.83,388.55
983,0,6,21,Divided,866.6,70.04,18.69,1208.28,441.37
986,0,6,24,Divided,644.0,46.0,19.74,651.36,569.73
988,246,6,15,Divided,807.38,53.64,19.43,795.73,494.32
989,0,6,36,Divided,677.8,46.81,19.07,372.42,513.47
993,0,6,36,,1605.15,114.46,19.91,591.71,689.54
994,0,6,19,,295.83,29.76,13.49,307.28,657.11
996,0,6,32,Divided,739.0,55.76,20.0,1346.75,774.79
998,0,6,9,Divided,457.33,33.15,18.81,1360.58,800.31
1002,0,6,18,,829.54,57.31,18.97,452.94,845.91
1003,0,6,6,,707.0,36.61,25.01,1363.02,875.43
1007,0,6,32,Divided,2027.36,147.63,20.83,471.34,838.99
1008,0,6,6,,821.0,34.84,31.54,1361.56,915.17
